# rho in ohms/m, Z in mV/km/nT, phi in degrees
>STATION   = Middelpos
>MISDAT    = 0.100000E+33
>AZIMUTH   = 0.00
>LATITUDE  = -31.54
>LONGITUDE = 20.1405
>ELEVATION = 1142.0
Middelpos
RXX
29
-6.944e-05  2.252e+01  1.697e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-9.259e-05  1.188e+01 -1.464e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.273e-04  1.824e+01 -1.611e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.852e-04  2.766e+01 -1.631e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.546e-04  2.077e+01 -1.652e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-3.588e-04  1.078e+01 -1.715e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-5.093e-04  6.656e+00 -1.746e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-7.176e-04  6.837e+00  1.775e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.019e-03  5.409e+00  1.736e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.435e-03  4.438e+00  1.573e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.025e-03  2.987e+00  1.449e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.859e-03  3.028e+00  1.325e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.028e-03  2.167e+00  1.219e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-5.683e-03  1.907e+00  1.070e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-8.021e-03  1.684e+00  8.315e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.131e-02  1.990e+00  8.139e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.595e-02  2.215e+00  7.453e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.250e-02  2.417e+00  6.587e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-3.174e-02  2.153e+00  5.330e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.477e-02  1.839e+00  4.165e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-6.315e-02  1.054e+00  2.840e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-8.909e-02  1.156e-01 -1.479e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.256e-01  9.648e-02 -9.078e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.772e-01  7.346e-02 -1.121e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.500e-01  2.769e-02 -1.272e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
RYY
29
-2.315e-05  7.921e+02 -2.966e+01  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-3.472e-05  3.185e+02 -1.534e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-4.630e-05  3.290e+01 -1.462e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-6.944e-05  3.976e+01 -1.143e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-9.259e-05  8.408e+01 -1.588e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.273e-04  6.016e+01 -1.530e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.852e-04  3.910e+01 -1.451e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-2.546e-04  3.456e+01 -1.371e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-3.588e-04  3.045e+01 -1.481e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-5.093e-04  3.378e+01 -1.528e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-7.176e-04  2.767e+01 -1.524e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.019e-03  2.068e+01 -1.545e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
-1.435e-03  1.881e+01 -1.511e+02  1.000e+32  1.000e+32  1.000e+32  1.000e+32  1.000e+00  1.000e+00
